id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status,id_x,produto_id,quantidade,preco_praticado,desconto_aplicado,id_y,nome,categoria,subcategoria,preco_unitario,custo_unitario,fornecedor
1990,2656,542,cobrança,2024-10-19,2024-10-27,resolvido,6472,18,4,3385.68,0.03,18,Smart TVs 18,Eletrônicos,Smart TVs,3490.39,2259.89,TechBrasil Ltda
1991,6071,233,cobrança,2024-03-06,,escalado,14885,124,5,1890.98,0.14,124,Chocolates 124,Alimentos & Bebidas,Chocolates,2198.81,1230.03,GlobalBR Comércio
1991,6071,233,cobrança,2024-03-06,,escalado,14886,3,4,1967.77,0.19,3,Notebooks 3,Eletrônicos,Notebooks,2429.34,1524.46,TechBrasil Ltda
1991,6071,233,cobrança,2024-03-06,,escalado,14887,137,2,144.13,0.01,137,Agendas 137,Livros & Papelaria,Agendas,145.59,75.09,SulFornece SA
1992,12056,1469,dúvida,2024-08-04,2024-08-07,resolvido,29526,65,5,2653.13,0.01,65,Quadros 65,Casa & Decoração,Quadros,2679.93,1410.93,SulFornece SA
1993,6352,243,defeito,2024-12-15,2024-12-21,resolvido,15602,133,2,2234.29,0.21,133,Literatura 133,Livros & Papelaria,Literatura,2828.22,1867.34,GlobalBR Comércio
1993,6352,243,defeito,2024-12-15,2024-12-21,resolvido,15603,46,4,436.71,0.03,46,Roupas Íntimas 46,Moda,Roupas Íntimas,450.22,336.42,NorteImport Ltda
1994,1441,475,dúvida,2023-03-11,,aberto,3468,62,3,204.98,0.17,62,Quadros 62,Casa & Decoração,Quadros,246.96,156.18,DeltaFornece ME
1995,617,1806,defeito,2023-12-11,,aberto,1492,54,5,2518.31,0.24,54,Luminárias 54,Casa & Decoração,Luminárias,3313.57,1406.01,DeltaFornece ME
1995,617,1806,defeito,2023-12-11,,aberto,1493,126,1,2099.96,0.08,126,Snacks Saudáveis 126,Alimentos & Bebidas,Snacks Saudáveis,2282.56,1024.25,AlphaSupply
1995,617,1806,defeito,2023-12-11,,aberto,1494,111,2,2009.89,0.24,111,Vitaminas 111,Beleza & Saúde,Vitaminas,2644.59,1553.33,FornecedorX
1995,617,1806,defeito,2023-12-11,,aberto,1495,138,2,1224.11,0.29,138,Agendas 138,Livros & Papelaria,Agendas,1724.1,1163.94,MarcoPolo Distribuição
1996,13984,1095,cobrança,2024-09-08,,aberto,34257,41,4,922.25,0.05,41,Acessórios 41,Moda,Acessórios,970.79,611.57,GlobalBR Comércio
1996,13984,1095,cobrança,2024-09-08,,aberto,34258,92,3,2005.27,0.02,92,Cosméticos 92,Beleza & Saúde,Cosméticos,2046.19,1220.93,FornecedorX
1997,11629,1186,defeito,2024-08-31,,aberto,28523,114,5,846.18,0.04,114,Cafés 114,Alimentos & Bebidas,Cafés,881.44,396.49,DeltaFornece ME
1997,11629,1186,defeito,2024-08-31,,aberto,28524,141,5,1783.79,0.04,141,Material Escolar 141,Livros & Papelaria,Material Escolar,1858.11,1017.03,AlphaSupply
1997,11629,1186,defeito,2024-08-31,,aberto,28525,85,3,3401.27,0.0,85,Camping 85,Esporte & Lazer,Camping,3401.27,2144.47,TechBrasil Ltda
1997,11629,1186,defeito,2024-08-31,,aberto,28526,86,1,2345.35,0.03,86,Camping 86,Esporte & Lazer,Camping,2417.89,1718.5,FornecedorX
1997,11629,1186,defeito,2024-08-31,,aberto,28527,49,5,2033.65,0.03,49,Móveis 49,Casa & Decoração,Móveis,2096.55,1131.56,MegaDistribuidora
1997,11629,1186,defeito,2024-08-31,,aberto,28528,131,1,3314.3,0.05,131,Literatura 131,Livros & Papelaria,Literatura,3488.74,1822.68,FornecedorX
1998,3188,523,atraso,2024-01-16,,aberto,7767,135,3,2115.27,0.05,135,Agendas 135,Livros & Papelaria,Agendas,2226.6,1510.4,NorteImport Ltda
1998,3188,523,atraso,2024-01-16,,aberto,7768,36,1,1505.3,0.01,36,Calças 36,Moda,Calças,1520.5,837.31,MarcoPolo Distribuição
1999,3916,555,dúvida,2024-10-08,,aberto,9491,46,4,364.68,0.19,46,Roupas Íntimas 46,Moda,Roupas Íntimas,450.22,336.42,NorteImport Ltda
1999,3916,555,dúvida,2024-10-08,,aberto,9492,175,4,733.75,0.15,175,Calçados 175,Moda,Calçados,863.23,446.06,TechBrasil Ltda
2000,5400,1533,troca,2023-09-03,,aberto,13217,186,3,1559.04,0.28,186,Quadros 186,Casa & Decoração,Quadros,2165.33,1023.95,FornecedorX
2000,5400,1533,troca,2023-09-03,,aberto,13218,13,5,1836.83,0.07,13,Fones de Ouvido 13,Eletrônicos,Fones de Ouvido,1975.09,1098.87,NorteImport Ltda
2000,5400,1533,troca,2023-09-03,,aberto,13219,144,5,583.13,0.06,144,Fraldas 144,Bebês & Crianças,Fraldas,620.35,355.47,NorteImport Ltda
2000,5400,1533,troca,2023-09-03,,aberto,13220,102,1,565.54,0.13,102,Cuidados com a Pele 102,Beleza & Saúde,Cuidados com a Pele,650.05,438.02,DeltaFornece ME
2000,5400,1533,troca,2023-09-03,,aberto,13221,122,1,570.81,0.26,122,Vinhos 122,Alimentos & Bebidas,Vinhos,771.36,484.39,GlobalBR Comércio
2001,6440,2171,troca,2024-08-15,2024-08-19,resolvido,15802,88,4,2800.15,0.04,88,Camping 88,Esporte & Lazer,Camping,2916.82,1489.58,MegaDistribuidora
2001,6440,2171,troca,2024-08-15,2024-08-19,resolvido,15803,43,2,1305.11,0.02,43,Acessórios 43,Moda,Acessórios,1331.74,631.79,DeltaFornece ME
2002,4993,126,defeito,2023-04-19,,aberto,12190,3,3,1700.54,0.3,3,Notebooks 3,Eletrônicos,Notebooks,2429.34,1524.46,TechBrasil Ltda
2003,6115,1128,dúvida,2023-07-06,,escalado,15017,14,5,2381.66,0.01,14,Fones de Ouvido 14,Eletrônicos,Fones de Ouvido,2405.72,1384.95,NorteImport Ltda
2003,6115,1128,dúvida,2023-07-06,,escalado,15018,13,4,1915.84,0.03,13,Fones de Ouvido 13,Eletrônicos,Fones de Ouvido,1975.09,1098.87,NorteImport Ltda
2004,12185,1055,troca,2024-10-19,,escalado,29845,152,4,1283.57,0.26,152,Roupas Infantis 152,Bebês & Crianças,Roupas Infantis,1734.56,968.0,FornecedorX
2005,8273,563,troca,2024-06-16,2024-06-20,resolvido,20299,115,1,2688.57,0.22,115,Chás 115,Alimentos & Bebidas,Chás,3446.88,2214.34,FornecedorX
2005,8273,563,troca,2024-06-16,2024-06-20,resolvido,20300,84,5,1671.03,0.19,84,Equipamentos de Academia 84,Esporte & Lazer,Equipamentos de Academia,2063.0,1131.64,GlobalBR Comércio
2005,8273,563,troca,2024-06-16,2024-06-20,resolvido,20301,176,5,591.68,0.23,176,Fones de Ouvido 176,Eletrônicos,Fones de Ouvido,768.41,431.48,TechBrasil Ltda
2006,11530,1764,cobrança,2023-06-02,,aberto,28281,145,4,3154.2,0.04,145,Fraldas 145,Bebês & Crianças,Fraldas,3285.62,1878.71,FornecedorX
2006,11530,1764,cobrança,2023-06-02,,aberto,28282,97,5,994.38,0.06,97,Perfumes 97,Beleza & Saúde,Perfumes,1057.85,593.29,MarcoPolo Distribuição
2006,11530,1764,cobrança,2023-06-02,,aberto,28283,185,1,865.37,0.1,185,Smart TVs 185,Eletrônicos,Smart TVs,961.52,634.28,MarcoPolo Distribuição
2007,5033,780,dúvida,2023-07-26,2023-08-03,resolvido,12300,6,5,2355.37,0.12,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
2008,10161,1321,defeito,2024-04-06,2024-04-14,resolvido,24899,51,2,36.28,0.0,51,Móveis 51,Casa & Decoração,Móveis,36.28,16.67,NorteImport Ltda
2008,10161,1321,defeito,2024-04-06,2024-04-14,resolvido,24900,18,2,3315.87,0.05,18,Smart TVs 18,Eletrônicos,Smart TVs,3490.39,2259.89,TechBrasil Ltda
2008,10161,1321,defeito,2024-04-06,2024-04-14,resolvido,24901,30,3,3207.81,0.01,30,Camisetas 30,Moda,Camisetas,3240.21,1923.14,TechBrasil Ltda
2008,10161,1321,defeito,2024-04-06,2024-04-14,resolvido,24902,170,4,1307.81,0.03,170,Equipamentos de Academia 170,Esporte & Lazer,Equipamentos de Academia,1348.26,742.98,AlphaSupply
2008,10161,1321,defeito,2024-04-06,2024-04-14,resolvido,24903,8,2,1163.38,0.04,8,Notebooks 8,Eletrônicos,Notebooks,1211.85,814.08,GlobalBR Comércio
2009,10618,2054,cobrança,2023-02-25,2023-03-07,resolvido,26037,27,2,2245.1,0.04,27,Câmeras 27,Eletrônicos,Câmeras,2338.65,1311.28,MarcoPolo Distribuição
2010,8053,425,atraso,2023-09-06,2023-09-13,resolvido,19762,47,1,1485.05,0.04,47,Roupas Íntimas 47,Moda,Roupas Íntimas,1546.93,1144.28,MarcoPolo Distribuição
2010,8053,425,atraso,2023-09-06,2023-09-13,resolvido,19763,161,1,2196.98,0.04,161,Câmeras 161,Eletrônicos,Câmeras,2288.52,1276.02,DeltaFornece ME
2010,8053,425,atraso,2023-09-06,2023-09-13,resolvido,19764,112,5,446.86,0.02,112,Cafés 112,Alimentos & Bebidas,Cafés,455.98,279.02,MegaDistribuidora
2010,8053,425,atraso,2023-09-06,2023-09-13,resolvido,19765,56,3,2222.08,0.0,56,Luminárias 56,Casa & Decoração,Luminárias,2222.08,1306.23,NorteImport Ltda
2011,7294,2067,cobrança,2023-05-15,,aberto,17891,142,5,2984.55,0.08,142,Material Escolar 142,Livros & Papelaria,Material Escolar,3244.08,1779.8,TechBrasil Ltda
2011,7294,2067,cobrança,2023-05-15,,aberto,17892,172,3,2648.04,0.03,172,Notebooks 172,Eletrônicos,Notebooks,2729.94,1122.36,AlphaSupply
2011,7294,2067,cobrança,2023-05-15,,aberto,17893,158,5,1378.19,0.28,158,Cadeirinhas 158,Bebês & Crianças,Cadeirinhas,1914.15,1170.38,SulFornece SA
2011,7294,2067,cobrança,2023-05-15,,aberto,17894,101,5,1709.26,0.07,101,Cuidados com a Pele 101,Beleza & Saúde,Cuidados com a Pele,1837.91,1126.77,MegaDistribuidora
2012,10645,512,atraso,2023-08-10,,aberto,26110,40,3,459.17,0.03,40,Calçados 40,Moda,Calçados,473.37,256.4,DeltaFornece ME
2013,9281,2280,defeito,2024-03-28,2024-03-31,resolvido,22682,94,4,2564.19,0.03,94,Cosméticos 94,Beleza & Saúde,Cosméticos,2643.5,1865.66,MegaDistribuidora
2013,9281,2280,defeito,2024-03-28,2024-03-31,resolvido,22683,6,1,2649.79,0.01,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
2013,9281,2280,defeito,2024-03-28,2024-03-31,resolvido,22684,153,5,3333.21,0.01,153,Roupas Infantis 153,Bebês & Crianças,Roupas Infantis,3366.88,2263.03,GlobalBR Comércio
2013,9281,2280,defeito,2024-03-28,2024-03-31,resolvido,22685,78,2,3179.26,0.02,78,Tênis Esportivo 78,Esporte & Lazer,Tênis Esportivo,3244.14,1605.43,TechBrasil Ltda
2014,5072,1491,cobrança,2023-03-14,2023-03-23,resolvido,12384,60,3,477.56,0.05,60,Tapetes 60,Casa & Decoração,Tapetes,502.7,225.85,DeltaFornece ME
2015,76,1809,atraso,2023-12-12,2023-12-30,resolvido,175,29,5,1165.17,0.05,29,Camisetas 29,Moda,Camisetas,1226.5,497.36,SulFornece SA
2015,76,1809,atraso,2023-12-12,2023-12-30,resolvido,176,184,4,2999.65,0.06,184,Luminárias 184,Casa & Decoração,Luminárias,3191.12,1577.87,DeltaFornece ME
2015,76,1809,atraso,2023-12-12,2023-12-30,resolvido,177,125,3,306.77,0.07,125,Chocolates 125,Alimentos & Bebidas,Chocolates,329.86,174.33,AlphaSupply
2016,10490,1685,atraso,2024-02-20,,escalado,25719,94,4,2564.19,0.03,94,Cosméticos 94,Beleza & Saúde,Cosméticos,2643.5,1865.66,MegaDistribuidora
2016,10490,1685,atraso,2024-02-20,,escalado,25720,73,3,1488.49,0.01,73,Bicicletas 73,Esporte & Lazer,Bicicletas,1503.53,1107.95,SulFornece SA
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10975,164,5,2158.71,0.01,164,Camisetas 164,Moda,Camisetas,2180.52,1417.57,SulFornece SA
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10976,43,4,1318.42,0.01,43,Acessórios 43,Moda,Acessórios,1331.74,631.79,DeltaFornece ME
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10977,98,5,3084.08,0.02,98,Perfumes 98,Beleza & Saúde,Perfumes,3147.02,1851.26,NorteImport Ltda
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10978,121,2,1309.49,0.02,121,Vinhos 121,Alimentos & Bebidas,Vinhos,1336.21,814.13,MegaDistribuidora
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10979,179,3,424.37,0.02,179,Luminárias 179,Casa & Decoração,Luminárias,433.03,295.11,NorteImport Ltda
2017,4512,1006,troca,2023-11-28,2023-11-29,resolvido,10980,181,4,1551.94,0.03,181,Fraldas 181,Bebês & Crianças,Fraldas,1599.94,811.55,SulFornece SA
2018,12485,2498,dúvida,2023-11-19,2023-11-22,resolvido,30598,175,2,854.6,0.01,175,Calçados 175,Moda,Calçados,863.23,446.06,TechBrasil Ltda
2018,12485,2498,dúvida,2023-11-19,2023-11-22,resolvido,30599,153,3,3333.21,0.01,153,Roupas Infantis 153,Bebês & Crianças,Roupas Infantis,3366.88,2263.03,GlobalBR Comércio
2018,12485,2498,dúvida,2023-11-19,2023-11-22,resolvido,30600,129,4,2222.58,0.04,129,Livros Técnicos 129,Livros & Papelaria,Livros Técnicos,2315.19,1057.09,MarcoPolo Distribuição
2018,12485,2498,dúvida,2023-11-19,2023-11-22,resolvido,30601,117,4,2298.94,0.05,117,Chás 117,Alimentos & Bebidas,Chás,2419.94,1537.07,MegaDistribuidora
2019,1721,667,dúvida,2023-12-03,2023-12-05,resolvido,4160,43,3,972.17,0.27,43,Acessórios 43,Moda,Acessórios,1331.74,631.79,DeltaFornece ME
2019,1721,667,dúvida,2023-12-03,2023-12-05,resolvido,4161,46,3,351.17,0.22,46,Roupas Íntimas 46,Moda,Roupas Íntimas,450.22,336.42,NorteImport Ltda
2019,1721,667,dúvida,2023-12-03,2023-12-05,resolvido,4162,35,1,2429.08,0.16,35,Calças 35,Moda,Calças,2891.76,1178.21,NorteImport Ltda
2020,8498,2646,atraso,2024-04-02,,escalado,20809,180,5,2621.85,0.25,180,Livros Técnicos 180,Livros & Papelaria,Livros Técnicos,3495.8,1534.08,MegaDistribuidora
2020,8498,2646,atraso,2024-04-02,,escalado,20810,95,1,2213.57,0.25,95,Cosméticos 95,Beleza & Saúde,Cosméticos,2951.42,2160.53,DeltaFornece ME
2020,8498,2646,atraso,2024-04-02,,escalado,20811,102,5,468.04,0.28,102,Cuidados com a Pele 102,Beleza & Saúde,Cuidados com a Pele,650.05,438.02,DeltaFornece ME
2020,8498,2646,atraso,2024-04-02,,escalado,20812,55,1,1885.65,0.25,55,Luminárias 55,Casa & Decoração,Luminárias,2514.2,1470.04,SulFornece SA
2020,8498,2646,atraso,2024-04-02,,escalado,20813,108,1,791.61,0.29,108,Vitaminas 108,Beleza & Saúde,Vitaminas,1114.95,617.58,GlobalBR Comércio
2021,14188,193,atraso,2023-10-28,,aberto,34804,171,1,41.48,0.27,171,Fones de Ouvido 171,Eletrônicos,Fones de Ouvido,56.82,33.59,SulFornece SA
2021,14188,193,atraso,2023-10-28,,aberto,34805,27,4,2221.72,0.05,27,Câmeras 27,Eletrônicos,Câmeras,2338.65,1311.28,MarcoPolo Distribuição
2022,4144,2061,troca,2024-05-02,,aberto,10045,189,2,1702.7,0.17,189,Vinhos 189,Alimentos & Bebidas,Vinhos,2051.45,1072.43,SulFornece SA
2023,5094,2658,cobrança,2023-12-01,2023-12-10,resolvido,12431,100,3,2645.65,0.05,100,Cuidados com a Pele 100,Beleza & Saúde,Cuidados com a Pele,2784.9,1887.78,SulFornece SA
2023,5094,2658,cobrança,2023-12-01,2023-12-10,resolvido,12432,98,2,3052.61,0.03,98,Perfumes 98,Beleza & Saúde,Perfumes,3147.02,1851.26,NorteImport Ltda
2023,5094,2658,cobrança,2023-12-01,2023-12-10,resolvido,12433,94,1,2617.07,0.01,94,Cosméticos 94,Beleza & Saúde,Cosméticos,2643.5,1865.66,MegaDistribuidora
2023,5094,2658,cobrança,2023-12-01,2023-12-10,resolvido,12434,104,4,2009.46,0.01,104,Suplementos 104,Beleza & Saúde,Suplementos,2029.76,1089.14,MegaDistribuidora
2023,5094,2658,cobrança,2023-12-01,2023-12-10,resolvido,12435,183,4,325.02,0.04,183,Chás 183,Alimentos & Bebidas,Chás,338.56,182.5,DeltaFornece ME
2024,9195,2126,troca,2023-10-06,2023-10-14,resolvido,22480,52,1,1128.54,0.04,52,Móveis 52,Casa & Decoração,Móveis,1175.56,738.61,DeltaFornece ME
2024,9195,2126,troca,2023-10-06,2023-10-14,resolvido,22481,125,3,323.26,0.02,125,Chocolates 125,Alimentos & Bebidas,Chocolates,329.86,174.33,AlphaSupply
2025,5616,1058,dúvida,2024-01-14,,escalado,13765,175,5,854.6,0.01,175,Calçados 175,Moda,Calçados,863.23,446.06,TechBrasil Ltda
2025,5616,1058,dúvida,2024-01-14,,escalado,13766,110,2,2181.55,0.01,110,Vitaminas 110,Beleza & Saúde,Vitaminas,2203.59,1145.98,TechBrasil Ltda
2026,12450,2840,atraso,2023-02-13,2023-02-26,resolvido,30514,31,3,152.69,0.15,31,Camisetas 31,Moda,Camisetas,179.64,121.35,GlobalBR Comércio
2026,12450,2840,atraso,2023-02-13,2023-02-26,resolvido,30515,22,4,557.3,0.05,22,Smart TVs 22,Eletrônicos,Smart TVs,586.63,411.32,GlobalBR Comércio
2026,12450,2840,atraso,2023-02-13,2023-02-26,resolvido,30516,42,4,2121.93,0.26,42,Acessórios 42,Moda,Acessórios,2867.47,1775.02,TechBrasil Ltda
2027,7846,2955,cobrança,2024-09-16,2024-09-20,resolvido,19264,24,1,2853.68,0.03,24,Câmeras 24,Eletrônicos,Câmeras,2941.94,2022.0,NorteImport Ltda
2027,7846,2955,cobrança,2024-09-16,2024-09-20,resolvido,19265,149,4,86.47,0.03,149,Fraldas 149,Bebês & Crianças,Fraldas,89.14,36.66,MegaDistribuidora
2028,7141,1490,troca,2024-05-02,2024-05-03,resolvido,17533,178,4,1718.37,0.04,178,Câmeras 178,Eletrônicos,Câmeras,1789.97,1270.18,MarcoPolo Distribuição
2028,7141,1490,troca,2024-05-02,2024-05-03,resolvido,17534,166,4,1359.63,0.01,166,Utensílios 166,Casa & Decoração,Utensílios,1373.36,672.28,GlobalBR Comércio
2029,5456,1455,dúvida,2024-08-19,2024-08-23,resolvido,13367,85,3,3367.26,0.01,85,Camping 85,Esporte & Lazer,Camping,3401.27,2144.47,TechBrasil Ltda
2029,5456,1455,dúvida,2024-08-19,2024-08-23,resolvido,13368,41,3,941.67,0.03,41,Acessórios 41,Moda,Acessórios,970.79,611.57,GlobalBR Comércio
2029,5456,1455,dúvida,2024-08-19,2024-08-23,resolvido,13369,198,2,1522.73,0.01,198,Vitaminas 198,Beleza & Saúde,Vitaminas,1538.11,856.98,SulFornece SA
2029,5456,1455,dúvida,2024-08-19,2024-08-23,resolvido,13370,93,4,2886.24,0.0,93,Cosméticos 93,Beleza & Saúde,Cosméticos,2886.24,1265.79,FornecedorX
2029,5456,1455,dúvida,2024-08-19,2024-08-23,resolvido,13371,6,2,2596.26,0.03,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
2030,2741,97,dúvida,2024-05-04,2024-05-13,resolvido,6672,121,2,1149.14,0.14,121,Vinhos 121,Alimentos & Bebidas,Vinhos,1336.21,814.13,MegaDistribuidora
2031,4037,544,atraso,2024-08-16,,aberto,9796,110,3,2203.59,0.0,110,Vitaminas 110,Beleza & Saúde,Vitaminas,2203.59,1145.98,TechBrasil Ltda
2032,4214,2488,cobrança,2024-06-21,2024-06-29,resolvido,10226,50,3,2227.98,0.25,50,Móveis 50,Casa & Decoração,Móveis,2970.64,1377.71,FornecedorX
2032,4214,2488,cobrança,2024-06-21,2024-06-29,resolvido,10227,48,4,2744.13,0.13,48,Roupas Íntimas 48,Moda,Roupas Íntimas,3154.17,2030.49,FornecedorX
2033,9220,1098,cobrança,2024-09-28,,aberto,22542,133,3,2743.37,0.03,133,Literatura 133,Livros & Papelaria,Literatura,2828.22,1867.34,GlobalBR Comércio
2033,9220,1098,cobrança,2024-09-28,,aberto,22543,41,2,951.37,0.02,41,Acessórios 41,Moda,Acessórios,970.79,611.57,GlobalBR Comércio
2033,9220,1098,cobrança,2024-09-28,,aberto,22544,12,2,2679.18,0.0,12,Fones de Ouvido 12,Eletrônicos,Fones de Ouvido,2679.18,1471.05,TechBrasil Ltda
2034,9043,727,dúvida,2024-01-08,,aberto,22113,105,1,934.78,0.04,105,Suplementos 105,Beleza & Saúde,Suplementos,973.73,417.97,TechBrasil Ltda
2035,4649,1976,dúvida,2024-04-28,2024-05-05,resolvido,11295,95,3,2213.57,0.25,95,Cosméticos 95,Beleza & Saúde,Cosméticos,2951.42,2160.53,DeltaFornece ME
2035,4649,1976,dúvida,2024-04-28,2024-05-05,resolvido,11296,188,4,93.07,0.06,188,Vitaminas 188,Beleza & Saúde,Vitaminas,99.01,73.24,DeltaFornece ME
2035,4649,1976,dúvida,2024-04-28,2024-05-05,resolvido,11297,8,1,1163.38,0.04,8,Notebooks 8,Eletrônicos,Notebooks,1211.85,814.08,GlobalBR Comércio
2035,4649,1976,dúvida,2024-04-28,2024-05-05,resolvido,11298,4,3,2496.6,0.28,4,Notebooks 4,Eletrônicos,Notebooks,3467.5,1603.14,GlobalBR Comércio
2036,1104,1883,atraso,2023-10-07,2023-10-17,resolvido,2667,99,5,3174.86,0.01,99,Perfumes 99,Beleza & Saúde,Perfumes,3206.93,2110.35,MegaDistribuidora
2036,1104,1883,atraso,2023-10-07,2023-10-17,resolvido,2668,105,3,944.52,0.03,105,Suplementos 105,Beleza & Saúde,Suplementos,973.73,417.97,TechBrasil Ltda
2036,1104,1883,atraso,2023-10-07,2023-10-17,resolvido,2669,194,3,880.3,0.04,194,Suplementos 194,Beleza & Saúde,Suplementos,916.98,530.85,MegaDistribuidora
2037,12,1692,dúvida,2024-04-27,2024-05-05,resolvido,19,20,5,2278.64,0.02,20,Smart TVs 20,Eletrônicos,Smart TVs,2325.14,1324.94,TechBrasil Ltda
2038,3085,1680,defeito,2024-12-06,2024-12-16,resolvido,7495,153,2,3265.87,0.03,153,Roupas Infantis 153,Bebês & Crianças,Roupas Infantis,3366.88,2263.03,GlobalBR Comércio
2038,3085,1680,defeito,2024-12-06,2024-12-16,resolvido,7496,47,1,1531.46,0.01,47,Roupas Íntimas 47,Moda,Roupas Íntimas,1546.93,1144.28,MarcoPolo Distribuição
2039,4989,2453,dúvida,2023-11-29,,aberto,12180,55,3,2438.77,0.03,55,Luminárias 55,Casa & Decoração,Luminárias,2514.2,1470.04,SulFornece SA
2040,9221,1383,dúvida,2024-09-24,,aberto,22545,128,4,1285.16,0.04,128,Livros Técnicos 128,Livros & Papelaria,Livros Técnicos,1338.71,888.72,TechBrasil Ltda
2040,9221,1383,dúvida,2024-09-24,,aberto,22546,100,5,2645.65,0.05,100,Cuidados com a Pele 100,Beleza & Saúde,Cuidados com a Pele,2784.9,1887.78,SulFornece SA
2040,9221,1383,dúvida,2024-09-24,,aberto,22547,48,1,3154.17,0.0,48,Roupas Íntimas 48,Moda,Roupas Íntimas,3154.17,2030.49,FornecedorX
2040,9221,1383,dúvida,2024-09-24,,aberto,22548,25,2,1239.32,0.02,25,Câmeras 25,Eletrônicos,Câmeras,1264.61,902.26,AlphaSupply
2040,9221,1383,dúvida,2024-09-24,,aberto,22549,167,5,633.43,0.0,167,Tênis Esportivo 167,Esporte & Lazer,Tênis Esportivo,633.43,270.69,NorteImport Ltda
2041,593,2695,troca,2024-07-21,,aberto,1432,70,4,1165.02,0.01,70,Utensílios 70,Casa & Decoração,Utensílios,1176.79,681.46,AlphaSupply
2041,593,2695,troca,2024-07-21,,aberto,1433,141,3,1802.37,0.03,141,Material Escolar 141,Livros & Papelaria,Material Escolar,1858.11,1017.03,AlphaSupply
2041,593,2695,troca,2024-07-21,,aberto,1434,152,4,1699.87,0.02,152,Roupas Infantis 152,Bebês & Crianças,Roupas Infantis,1734.56,968.0,FornecedorX
2041,593,2695,troca,2024-07-21,,aberto,1435,185,5,923.06,0.04,185,Smart TVs 185,Eletrônicos,Smart TVs,961.52,634.28,MarcoPolo Distribuição
2041,593,2695,troca,2024-07-21,,aberto,1436,129,5,2315.19,0.0,129,Livros Técnicos 129,Livros & Papelaria,Livros Técnicos,2315.19,1057.09,MarcoPolo Distribuição
2041,593,2695,troca,2024-07-21,,aberto,1437,29,2,1189.7,0.03,29,Camisetas 29,Moda,Camisetas,1226.5,497.36,SulFornece SA
2042,4054,1942,atraso,2024-05-30,2024-06-09,resolvido,9835,82,1,3202.93,0.02,82,Equipamentos de Academia 82,Esporte & Lazer,Equipamentos de Academia,3268.3,1773.47,MegaDistribuidora
2043,14031,174,atraso,2023-09-09,2023-09-20,resolvido,34381,38,5,120.12,0.03,38,Vestidos 38,Moda,Vestidos,123.84,65.53,FornecedorX
2043,14031,174,atraso,2023-09-09,2023-09-20,resolvido,34382,199,1,1975.37,0.02,199,Calças 199,Moda,Calças,2015.68,1178.62,GlobalBR Comércio
2043,14031,174,atraso,2023-09-09,2023-09-20,resolvido,34383,178,5,1772.07,0.01,178,Câmeras 178,Eletrônicos,Câmeras,1789.97,1270.18,MarcoPolo Distribuição
2043,14031,174,atraso,2023-09-09,2023-09-20,resolvido,34384,139,4,719.48,0.03,139,Material Escolar 139,Livros & Papelaria,Material Escolar,741.73,521.43,MegaDistribuidora
2043,14031,174,atraso,2023-09-09,2023-09-20,resolvido,34385,146,5,2591.2,0.02,146,Fraldas 146,Bebês & Crianças,Fraldas,2644.08,1658.6,AlphaSupply
2044,13479,2659,dúvida,2023-08-01,,escalado,33030,31,3,174.25,0.03,31,Camisetas 31,Moda,Camisetas,179.64,121.35,GlobalBR Comércio
2044,13479,2659,dúvida,2023-08-01,,escalado,33031,15,4,1428.61,0.0,15,Fones de Ouvido 15,Eletrônicos,Fones de Ouvido,1428.61,1033.82,NorteImport Ltda
